Time,n_flux
1067.2888,1.0000757
1067.3092,0.99981518
1067.3297,1.0000130
1067.3501,1.0000586
1067.3705,1.0000890
1067.3910,1.0000179
1067.4114,1.0002206
1067.4318,1.0000236
1067.4523,1.0000266
1067.4727,0.99985199
1067.4931,0.99990236
1067.5136,1.0000749
1067.5340,1.0000193
1067.5544,0.99993215
1067.5749,1.0000126
1067.5953,0.99983832
1067.6157,0.99981109
1067.6362,0.99988453
1067.6566,0.99997894
1067.6770,1.0000232
1067.6975,0.99994685
1067.7179,0.99995286
1067.7383,0.99978111
1067.7588,0.99996993
1067.7792,0.99989578
1067.7996,1.0000128
1067.8201,0.99996155
1067.8405,1.0000251
1067.8609,0.99975529
1067.8813,0.99984918
1067.9018,0.99964694
1067.9222,0.99990709
1067.9426,0.99975874
1067.9631,0.99989693
1067.9835,0.99970977
1068.0039,0.99993931
1068.0244,0.99985826
1068.0448,0.99992320
1068.0652,0.99974301
1068.0857,0.99981237
1068.1061,0.99992947
1068.1265,0.99983301
1068.1470,0.99987839
1068.1674,1.0000516
1068.1878,0.99998603
1068.2083,1.0000294
1068.2287,0.99997753
1068.2491,1.0000754
1068.2696,1.0000495
1068.2900,1.0001144
1068.3104,0.99996999
1068.3309,1.0000301
1068.3513,0.99999358
1068.3717,1.0000489
1068.3922,1.0001476
1068.4126,0.99996015
1068.4330,1.0000283
1068.4535,0.99998105
1068.4739,0.99989220
1068.4943,0.99982668
1068.5148,0.99989412
1068.5352,0.99995395
1068.5556,0.99968414
1068.5761,0.99981582
1068.5965,0.99994647
1068.6169,0.99975362
1068.6374,0.99989252
1068.6578,0.99960923
1068.6782,0.99988178
1068.6987,0.99991182
1068.7191,0.99966867
1068.7395,0.99992263
1068.7600,0.99966644
1068.7804,1.0000379
1068.8008,0.99990319
1068.8212,0.99989866
1068.8417,0.99996935
1068.8621,0.99996564
1068.8825,0.99992672
1068.9030,0.99999914
1068.9234,0.99996449
1068.9438,0.99986382
1068.9643,0.99988287
1068.9847,0.99980361
1069.0051,0.99982572
1069.0256,0.99973202
1069.0460,0.99988351
1069.0664,0.99985084
1069.0869,0.99990243
1069.1073,0.99978987
1069.1277,0.99986376
1069.1482,0.99991074
1069.1686,0.99994078
1069.1890,0.99991732
1069.2095,0.99995165
1069.2503,0.99969213
1069.2708,0.99986523
1069.2912,0.99987079
1069.3116,1.0000073
1069.3321,0.99998086
1069.3525,0.99983065
1069.3729,0.99992167
1069.3934,0.99990300
1069.4138,1.0000404
1069.4342,1.0000211
1069.4547,1.0002668
1069.4751,1.0001484
1069.4955,1.0001599
1069.5160,1.0001837
1069.5364,1.0000376
1069.5568,0.99993995
1069.5773,1.0001571
1069.5977,1.0000682
1069.6181,1.0001534
1069.6386,1.0001558
1069.6590,1.0001091
1069.6794,1.0001865
1069.6999,1.0002186
1069.7203,1.0000672
1069.7407,1.0000567
1069.7612,1.0000616
1069.7816,0.99991790
1069.8020,1.0001460
1069.8224,1.0000092
1069.8429,1.0000620
1069.8633,0.99994302
1069.8837,0.99984119
1069.9042,0.99993880
1069.9246,1.0000812
1069.9450,1.0001915
1069.9655,1.0000046
1069.9859,1.0002112
1072.5604,0.99972914
1072.5808,0.99985506
1072.6013,0.99991508
1072.6217,0.99995101
1072.6421,0.99980898
1072.6626,0.99992633
1072.6830,0.99975624
1072.7034,0.99979370
1072.7443,0.99970543
1072.7647,0.99953508
1072.7852,0.99967430
1072.8056,0.99959766
1072.8260,0.99963020
1072.8465,0.99949705
1072.8669,0.99961997
1072.8873,0.99981876
1072.9078,0.99953042
1072.9282,0.99973208
1072.9486,0.99990192
1072.9691,0.99983256
1072.9895,0.99982943
1073.0099,0.99984886
1073.0303,0.99993241
1073.0508,0.99991125
1073.0712,1.0000764
1073.0916,0.99988325
1073.1121,0.99991988
1073.1325,0.99997229
1073.1529,1.0000071
1073.1734,1.0000122
1073.1938,1.0001116
1073.2142,1.0001725
1073.2347,1.0001838
1073.2551,1.0001579
1073.2755,1.0001297
1073.2960,1.0000590
1073.3164,0.99992326
1073.3368,1.0000787
1073.3573,0.99990799
1073.3777,0.99991694
1073.3981,0.99997050
1073.4186,1.0000096
1073.4390,0.99997549
1073.4594,1.0000081
1073.4799,0.99992211
1073.5003,0.99986408
1073.5207,0.99979134
1073.5412,0.99962150
1073.5616,0.99955893
1073.5820,0.99967487
1073.6025,0.99954755
1073.6229,0.99967724
1073.6433,0.99949302
1073.6638,0.99980853
1073.6842,0.99964765
1073.7046,0.99968184
1073.7251,0.99962655
1073.7455,0.99970696
1073.7659,0.99969316
1073.7864,0.99949437
1073.8068,0.99959191
1073.8272,0.99978577
1073.8477,0.99977740
1073.8681,0.99974634
1073.8885,0.99985570
1073.9090,0.99998175
1073.9294,0.99981237
1073.9498,0.99985359
1073.9702,0.99987251
1073.9907,0.99982547
1074.0111,0.99996015
1074.0315,0.99995606
1074.0520,0.99974327
1074.0724,0.99982873
1074.0928,0.99983844
1074.1133,0.99985519
1074.1337,0.99980738
1074.1541,1.0000455
1074.1746,1.0000530
1074.1950,0.99988990
1074.2154,1.0000131
1074.2359,0.99983959
1074.2563,1.0000641
1074.2767,1.0000235
1074.2972,1.0000818
1074.3176,1.0001044
1074.3380,0.99998795
1074.3585,0.99988133
1074.3789,0.99986555
1074.3993,0.99991738
1074.4198,0.99983084
1074.4402,0.99979881
1074.4606,0.99977465
1074.4811,0.99970588
1074.5015,0.99961856
1074.5219,0.99963601
1074.5424,0.99951744
1074.5628,0.99947040
1074.5832,0.99971981
1074.6037,0.99953790
1074.6241,0.99971572
1074.6445,0.99964266
1074.6650,0.99977120
1074.6854,0.99963985
1074.7058,0.99974659
1074.7263,0.99981479
1074.7467,0.99978162
1074.7671,0.99981812
1074.7876,0.99993074
1074.8080,0.99984573
1074.8284,0.99990006
1074.8489,1.0001047
1074.8693,0.99992320
1074.8897,0.99984758
1074.9102,0.99986599
1074.9306,0.99978820
1074.9510,0.99989310
1074.9714,0.99994621
1074.9919,0.99991189
1075.0123,0.99990486
1075.0327,0.99992544
1075.0532,0.99996692
1075.0736,1.0000983
1075.0940,1.0001797
1075.1145,1.0001066
1075.1349,1.0001416
1075.1553,1.0001692
1075.1758,1.0001575
1075.1962,1.0000544
1075.2166,1.0000760
1075.2371,1.0002090
1075.2575,1.0003831
1075.2779,1.0001503
1075.2984,1.0002946
1075.3188,1.0002181
1075.3392,1.0000502
1075.3597,1.0000916
1075.3801,1.0000083
1075.4005,1.0000834
1075.4210,0.99988888
1075.4414,0.99981722
1075.4618,0.99987718
1075.4823,0.99966701
1075.5027,0.99978571
1075.5231,0.99972039
1075.5436,0.99980891
1075.5640,0.99976532
1075.5844,0.99995848
1075.6049,0.99989814
1075.6253,1.0000850
1075.6457,1.0000794
1075.6662,1.0002122
1075.6866,1.0002090
1075.7275,1.0002211
1075.7479,1.0001995
1075.7683,1.0002583
1075.7888,1.0001531
1075.8092,1.0000750
1075.8296,0.99997414
1075.8501,0.99997031
1075.8705,0.99996289
1075.8909,0.99998150
1075.9114,0.99995919
1075.9318,0.99999824
1075.9522,1.0000282
1075.9726,1.0001803
1075.9931,1.0000271
1076.0135,1.0000676
1076.0339,1.0002151
1076.0544,1.0000633
1076.0748,1.0001088
1076.0952,1.0002617
1076.1157,1.0003200
1076.1361,1.0003680
1076.1565,1.0004058
1076.1770,1.0005703
1076.1974,1.0004154
1076.2178,1.0002804
1076.2383,1.0002772
1076.2587,1.0001947
1076.2791,1.0001265
1076.2996,1.0001524
1076.3200,1.0001069
1076.3404,1.0002138
1076.3609,1.0000801
1076.3813,0.99999415
1076.4017,0.99991770
1076.4222,0.99989974
1076.4426,0.99988971
1076.4630,0.99995484
1076.4835,0.99971911
1076.5039,0.99992614
1076.5243,0.99987207
1076.5448,0.99998297
1076.5652,0.99994998
1076.5856,1.0001532
1076.6061,1.0000820
1076.6265,1.0001867
1076.6469,1.0001563
1076.6674,1.0000779
1076.6878,1.0001733
1076.7082,1.0001910
1076.7287,1.0001347
1076.7491,1.0000946
1076.7695,1.0003441
1076.7900,1.0002283
1076.8104,1.0003049
1076.8308,1.0002241
1076.8513,1.0002815
1076.8717,1.0001419
1076.8921,1.0001915
1076.9126,1.0002330
1076.9330,1.0003002
1076.9534,1.0003157
1076.9738,1.0002491
1076.9943,1.0002986
1077.0147,1.0002011
1077.0351,1.0004564
1077.0556,1.0002690
1077.0760,1.0002890
1077.0964,1.0004287
1077.1169,1.0003554
1077.1373,1.0003677
1077.1577,1.0003299
1077.1782,1.0002082
1077.1986,1.0002630
1077.2190,1.0000982
1077.2395,1.0002255
1077.2599,1.0001514
1077.2803,1.0001641
1077.3008,1.0001214
1077.3212,1.0001598
1077.3416,1.0001262
1077.3621,1.0000826
1077.3825,0.99998258
1077.4029,0.99983116
1077.4234,1.0001227
1077.4438,1.0000360
1077.4642,1.0000783
1077.4847,1.0000122
1077.5051,1.0001047
1077.5255,1.0002064
1077.5460,1.0002962
1077.5664,1.0000787
1077.5868,1.0001921
1077.6073,1.0001502
1077.6277,1.0000404
1077.6481,1.0002180
1077.6686,1.0000252
1077.6890,1.0002014
1077.7094,1.0002377
1077.7299,1.0002790
1077.7503,1.0002355
1077.7707,1.0002331
1077.7912,1.0002467
1077.8116,1.0001529
1077.8320,1.0001595
1077.8525,1.0003042
1077.8729,1.0002689
1077.8933,1.0003953
1077.9138,1.0002471
1077.9342,1.0003051
1077.9546,1.0004184
1077.9750,1.0003432
1077.9955,1.0004237
1078.0159,1.0002980
1078.0363,1.0001143
1078.0568,1.0002452
1078.0772,0.99993758
1078.0976,1.0001405
1078.1181,1.0001527
1078.1385,0.99994487
1078.1589,0.99995107
1078.1794,0.99996667
1078.1998,0.99997025
1078.2202,1.0000448
1078.2407,1.0000762
1078.2611,1.0002215
1078.2815,1.0001005
1078.3020,1.0002255
1078.3224,1.0002051
1078.3428,1.0002386
1078.3633,1.0002125
1078.3837,1.0000923
1078.4041,1.0001463
1078.4246,1.0002581
1078.4450,1.0003026
1078.4654,1.0001712
1078.4859,1.0003291
1078.5063,1.0002316
1078.5267,1.0001694
1078.5472,1.0002028
1078.5676,1.0000990
1078.5880,1.0001903
1078.6085,1.0003145
1078.6289,1.0002027
1078.6493,1.0002942
1078.6698,1.0001156
1078.7106,1.0000220
1078.7311,1.0001627
1078.7515,1.0000921
1078.7719,1.0000949
1078.7924,1.0003660
1078.8128,1.0002658
1078.8332,1.0001453
1078.8537,1.0000436
1078.8741,1.0003383
1078.8945,1.0002679
1078.9149,1.0003451
1078.9354,1.0002492
1078.9558,1.0002271
1078.9762,1.0002925
1078.9967,1.0002555
1079.0171,1.0002441
1079.0375,1.0000726
1079.0580,1.0003177
1079.0784,1.0002470
1079.0988,1.0001609
1079.1193,1.0002829
1079.1397,1.0000368
1079.1601,0.99999575
1079.1806,1.0000349
1079.2010,1.0000404
1079.2214,1.0002199
1079.2419,1.0002543
1079.2623,1.0000752
1079.2827,1.0001957
1079.3032,1.0000967
1079.3236,1.0000410
1079.3440,0.99999230
1079.3645,1.0000928
1079.3849,1.0000829
1079.4053,1.0000151
1079.4258,1.0001589
1079.4462,1.0000530
1079.4666,1.0000769
1079.4871,0.99997229
1079.5075,0.99997287
1079.5279,1.0001311
1079.5484,1.0001327
1079.5688,1.0002757
1079.5892,1.0002583
1079.6097,1.0002246
1079.6301,1.0004222
1079.6505,1.0002869
1079.6710,1.0003541
1079.6914,1.0002990
1079.7118,1.0004430
1079.7323,1.0002670
1079.7527,1.0002174
1079.7731,1.0000561
1079.7936,1.0002654
1079.8140,1.0001811
1079.8344,1.0000101
1079.8549,1.0000223
1079.8753,0.99999179
1079.8957,1.0001311
1079.9162,1.0000537
1079.9366,0.99997248
1079.9570,1.0000136
1079.9774,1.0002331
1079.9979,1.0001407
1080.0183,1.0002705
1080.0387,1.0000895
1080.0592,1.0000996
1080.0796,1.0002815
1080.1000,1.0004135
1080.1205,1.0002634
1080.1409,1.0003763
1080.1613,1.0002920
1080.1818,1.0004142
1080.2022,1.0002868
1080.2226,1.0002287
1080.2431,1.0002023
1080.2635,1.0002187
1080.2839,1.0001339
1080.3044,1.0001880
1080.3248,1.0002826
1080.3452,1.0000671
1080.3657,1.0000289
1080.3861,1.0000852
1080.4065,1.0001122
1080.4270,1.0001448
1080.4474,1.0000950
1080.4678,1.0003140
1080.4883,1.0001660
1080.5087,1.0001273
1080.5291,1.0002089
1080.5496,1.0000757
1080.5700,1.0002910
1080.5904,1.0001840
1080.6109,1.0003661
1080.6313,1.0003364
1080.6517,1.0001878
1080.6722,1.0003033
1080.6926,1.0001002
1080.7130,1.0001463
1080.7335,1.0002865
1080.7539,0.99999562
1080.7743,1.0000487
1080.7948,0.99994666
1080.8152,1.0001463
1080.8356,1.0000697
1080.8561,1.0001564
1080.8765,1.0002934
1080.8969,1.0001671
1080.9174,1.0003451
1080.9378,1.0003695
1080.9582,1.0002732
1080.9786,1.0004029
1080.9991,1.0003828
1081.0195,1.0003612
1081.0399,1.0004126
1081.0604,1.0004018
1081.0808,1.0004804
1081.1012,1.0003233
1081.1217,1.0003388
1081.1421,1.0003959
1081.1625,1.0002698
1081.1830,1.0002628
1081.2034,1.0003720
1081.2238,1.0001956
1081.2443,1.0001246
1081.2647,1.0002404
1081.2851,1.0001573
1081.3056,1.0000267
1081.3260,1.0000381
1081.3464,1.0000650
1081.3669,1.0003541
1081.3873,1.0001287
1081.4077,1.0002675
1081.4282,1.0003964
1081.4486,1.0004941
1081.4690,1.0004178
1081.4895,1.0004503
1081.5099,1.0003987
1081.5303,1.0004088
1081.5508,1.0002466
1081.5712,1.0003253
1081.5916,1.0003746
1081.6121,1.0001561
1081.6325,0.99999390
1081.6529,1.0000255
1081.6938,0.99999044
1081.7142,0.99987890
1081.7347,0.99996174
1081.7551,1.0001985
1081.7755,1.0001611
1081.7960,1.0002585
1081.8164,1.0001254
1081.8368,1.0003432
1081.8573,1.0001400
1081.8777,1.0003167
1081.8981,1.0003026
1081.9186,1.0002907
1081.9390,1.0004452
1081.9594,1.0001594
1081.9798,1.0002513
1082.0003,1.0002219
1082.0207,1.0002524
1082.0411,1.0002629
1082.0616,1.0002546
1082.0820,1.0001722
1082.1024,1.0001947
1082.1229,1.0000806
1082.1433,0.99996507
1082.1637,0.99998290
1082.1842,0.99985455
1082.2046,0.99982822
1082.2250,0.99990805
1082.2455,0.99990620
1082.2659,1.0000702
1082.2863,1.0001008
1082.3068,1.0002239
1082.3272,1.0001114
1082.3476,1.0001084
1082.3681,1.0002572
1082.3885,1.0002502
1082.4089,1.0001791
1082.4294,1.0002883
1082.4498,1.0002589
1082.4702,1.0002242
1082.4907,1.0002289
1082.5111,0.99999607
1082.5315,0.99996347
1082.5520,0.99992902
1082.5724,0.99990198
1082.5928,1.0000559
1082.6133,1.0000066
1082.6337,1.0001502
1082.6541,1.0000936
1082.6746,1.0000830
1082.6950,1.0000671
1082.7154,1.0000319
1082.7359,1.0000768
1082.7563,1.0001677
1082.7767,1.0000912
1082.7972,1.0001697
1082.8176,1.0002428
1082.8380,1.0001265
1082.8585,1.0001841
1082.8789,1.0001945
1082.8993,1.0003088
1082.9198,1.0001614
1082.9402,1.0001867
1082.9810,1.0001527
1083.0015,1.0002207
1083.0219,1.0000080
1083.0423,0.99992825
1083.0628,0.99999658
1083.0832,0.99998514
1083.1036,0.99987686
1083.1241,0.99992812
1083.1445,0.99982694
1083.1649,0.99997319
1083.1854,0.99997536
1083.2058,1.0000058
1083.2262,0.99991585
1083.2467,1.0001556
1083.2671,0.99996596
1083.2875,0.99984049
1083.3080,1.0000289
1083.3284,1.0000422
1083.3488,1.0000592
1083.3693,1.0000837
1083.3897,0.99992512
1083.4101,1.0000827
1083.4306,1.0000884
1083.4510,1.0001071
1083.4714,1.0001850
1083.4919,1.0000546
1083.5123,1.0002252
1083.5327,1.0000043
1083.5532,1.0000749
1083.5736,1.0001189
1083.5940,0.99990888
1083.6145,0.99999019
1083.6349,1.0000004
1083.6553,1.0000142
1083.6758,1.0000911
1083.6962,1.0000248
1083.7166,1.0001623
1083.7371,1.0001875
1083.7575,0.99997012
1083.7779,1.0001918
1083.7984,1.0001712
1083.8188,0.99997427
1083.8392,1.0001745
1083.8597,0.99999236
1083.8801,1.0002725
1083.9005,1.0001455
1083.9210,1.0003086
1083.9414,1.0002323
1083.9618,1.0001157
1083.9823,1.0002490
1084.0027,1.0003160
1084.0231,1.0000964
1084.0435,1.0001868
1084.0640,1.0001420
1084.0844,1.0001586
1084.1048,1.0001276
1084.1253,1.0001233
1084.1457,1.0002391
1084.1661,1.0003587
1084.1866,1.0001906
1084.2070,1.0003012
1084.2274,1.0001621
1084.2479,1.0002772
1084.2683,1.0001898
1084.2887,1.0000134
1084.3092,1.0001855
1084.3296,0.99987986
1084.3500,0.99994864
1084.3705,0.99997689
1084.3909,0.99988287
1084.4113,0.99990550
1084.4318,0.99988146
1084.4522,1.0000218
1084.4726,1.0000430
1084.4931,1.0000297
1084.5135,1.0001214
1084.5339,1.0001098
1084.5544,1.0002292
1084.5748,0.99998175
1084.5952,1.0001144
1084.6157,0.99993598
1084.6361,1.0000097
1084.6770,1.0001865
1084.6974,1.0000821
1084.7178,0.99999211
1084.7383,1.0000004
1084.7587,0.99998437
1084.7791,1.0001112
1084.7996,0.99980732
1084.8200,0.99993541
1084.8404,0.99985890
1084.8609,0.99983518
1084.8813,1.0000836
1084.9017,1.0000961
1084.9222,1.0002471
1084.9426,1.0002184
1084.9630,1.0002442
1084.9835,1.0002274
1085.0039,1.0001548
1085.0243,1.0000583
1085.0448,1.0000571
1085.0652,1.0001158
1085.0856,0.99997536
1085.1060,0.99993215
1085.1265,1.0000981
1085.1469,1.0000446
1085.1673,1.0000730
1085.1878,1.0000475
1085.2082,0.99992608
1085.2286,0.99987699
1085.2491,0.99997280
1085.2695,0.99986644
1085.2899,0.99983570
1085.3104,0.99996200
1085.3308,0.99989354
1085.3512,1.0000358
1085.3717,0.99989156
1085.3921,0.99982572
1085.4125,0.99999792
1085.4330,0.99986881
1085.4534,0.99994455
1085.4738,0.99986376
1085.4943,0.99991125
1085.5147,0.99987219
1085.5351,0.99993662
1085.5556,0.99987232
1085.5760,0.99985922
1085.5964,1.0000335
1085.6169,1.0000071
1085.6373,0.99998929
1085.6577,0.99995689
1085.6782,1.0000448
1085.6986,0.99989246
1085.7190,1.0001993
1085.7395,0.99994653
1085.7599,1.0000031
1085.7803,0.99994001
1085.8008,1.0000531
1085.8212,1.0001697
1085.8416,1.0000986
1085.8621,1.0000969
1085.8825,1.0001962
1085.9029,1.0001019
1085.9234,1.0000122
1085.9438,1.0001788
1085.9642,1.0000449
1085.9847,1.0001123
1086.0051,0.99995804
1086.0255,0.99987916
1086.0460,0.99992346
1086.0664,0.99983953
1086.0868,0.99993624
1086.1072,0.99988888
1086.1277,0.99977369
1086.1481,0.99994934
1086.1685,0.99980668
1086.1890,0.99990403
1086.2094,0.99995542
1086.2298,0.99970703
1086.2503,0.99981294
1086.2707,0.99983563
1086.2911,0.99993739
1086.3116,0.99995925
1086.3320,0.99997005
1086.3524,1.0000419
1086.3729,0.99985052
1086.3933,0.99987680
1086.4137,0.99986849
1086.4342,0.99977542
1086.4546,0.99983097
1086.4750,1.0000025
1086.4955,0.99973899
1086.5159,0.99976244
1086.5363,0.99973036
1086.5568,0.99965711
1086.5772,0.99981524
1086.5976,0.99986107
1086.6181,0.99993400
1086.6385,0.99991604
1086.6589,0.99991649
1086.6794,0.99982886
1086.6998,1.0000353
1086.7202,1.0001513
1086.7407,1.0000406
1086.7611,0.99996136
1086.7815,1.0001141
1086.8020,1.0000753
1086.8224,0.99998942
1086.8428,1.0000780
1086.8633,1.0000698
1086.8837,0.99997581
1086.9041,1.0000441
1086.9246,1.0000116
1086.9450,0.99981371
1086.9654,0.99962559
1086.9859,0.99984190
1087.0063,0.99989719
1087.0267,0.99965787
1087.0472,0.99975637
1087.0676,0.99973272
1087.0880,0.99966305
1087.1085,0.99970869
1087.1289,0.99976391
1087.1493,0.99979255
1087.1697,0.99963211
1087.1902,0.99968018
1087.2106,0.99973048
1087.2310,0.99976794
1087.2515,0.99965723
1087.2719,0.99990971
1087.2923,0.99982726
1087.3128,0.99971623
1087.3332,0.99977542
1087.3536,0.99963799
1087.3741,0.99966126
1087.3945,0.99979523
1087.4149,0.99964675
1087.4354,0.99970556
1087.4558,0.99972818
1087.4762,0.99971144
1087.4967,0.99977126
1087.5171,0.99977817
1087.5375,0.99973994
1087.5580,1.0000138
1087.5784,0.99985142
1087.5988,0.99997434
1087.6193,0.99977587
1087.6601,0.99991892
1087.6806,0.99993202
1087.7010,0.99995382
1087.7214,0.99997402
1087.7419,0.99998373
1087.7623,0.99975944
1087.7827,0.99999345
1087.8032,1.0000302
1087.8236,0.99993816
1087.8440,0.99991611
1087.8645,0.99985877
1087.8849,0.99979977
1087.9053,0.99977095
1087.9258,0.99963499
1087.9462,0.99980278
1087.9666,0.99980080
1087.9871,0.99957663
1088.0075,0.99963173
1088.0279,0.99973368
1088.0484,0.99967296
1088.0688,0.99971738
1088.0892,0.99970230
1088.1097,0.99951437
1088.1301,0.99971700
1088.1505,0.99969993
1088.1710,0.99965966
1088.1914,0.99980489
1088.2118,0.99995989
1088.2323,0.99978379
1088.2527,0.99982847
1088.2731,0.99981166
1088.2935,0.99990594
1088.3140,0.99989067
1088.3344,0.99984126
1088.3548,0.99980067
1088.3753,0.99981352
1088.3957,0.99979153
1088.4161,0.99979089
1088.4366,0.99989252
1088.4570,0.99997926
1088.4774,0.99995535
1088.4979,0.99981575
1088.5183,0.99967321
1088.5387,0.99987309
1088.5592,0.99987769
1088.5796,0.99981415
1088.6000,0.99984426
1088.6205,0.99986190
1088.6409,0.99988038
1088.6613,0.99975388
1088.6818,0.99966580
1088.7022,0.99966056
1088.7226,0.99958449
1088.7431,0.99966657
1088.7635,0.99972013
1088.7839,0.99962022
1088.8044,0.99980022
1088.8248,0.99973675
1088.8452,0.99972384
1088.8657,0.99983339
1088.8861,0.99966088
1088.9065,0.99990748
1088.9270,0.99974896
1088.9474,0.99951188
1088.9678,0.99958711
1088.9883,0.99978482
